film_id;title;release_year;rating;actor_name
586;Mockingbird Hollywood;1976;PG;Adam Hopper
280;Empire Malkovich;1976;G;Richard Penn
452;Illusion Amelie;1976;R;Richard Penn
88;Born Spinal;1976;PG;Rita Reynolds
695;President Bang;1976;PG;Lucille Dee
923;Unfaithful Kill;1976;R;Lucille Dee
135;Chance Resurrection;1976;R;Whoopi Hurt
923;Unfaithful Kill;1976;R;Whoopi Hurt
135;Chance Resurrection;1976;R;Angela Witherspoon
923;Unfaithful Kill;1976;R;Kim Allen
303;Fantasy Troopers;1976;PG-13;Ian Tandy
407;Hawk Chill;1976;PG-13;Ian Tandy
462;Insider Arizona;1976;NC-17;Fay Wood
303;Fantasy Troopers;1976;PG-13;Greta Malden
344;Fury Murder;1976;PG-13;Laura Brody
907;Translation Summer;1976;PG-13;Laura Brody
303;Fantasy Troopers;1976;PG-13;Christopher West
204;Dalmations Sweden;1976;PG;Al Garland
779;Sense Greek;1976;R;Al Garland
55;Barbarella Streetcar;1976;G;Nick Degeneres
366;Goldfinger Sensibility;1976;G;Nick Degeneres
923;Unfaithful Kill;1976;R;Laurence Bullock
237;Divorce Shining;1976;G;Will Wilson
678;Pickup Driving;1976;G;Will Wilson
779;Sense Greek;1976;R;Olympia Pfeiffer
55;Barbarella Streetcar;1976;G;Alan Dreyfuss
313;Fidelity Devil;1976;G;Alan Dreyfuss
677;Pianist Outfield;1976;NC-17;Michael Bening
303;Fantasy Troopers;1976;PG-13;Jon Chase
461;Insects Stone;1976;NC-17;Jon Chase
55;Barbarella Streetcar;1976;G;Gene Mckellen
237;Divorce Shining;1976;G;Gene Mckellen
907;Translation Summer;1976;PG-13;Matthew Carrey
677;Pianist Outfield;1976;NC-17;Debbie Akroyd
695;President Bang;1976;PG;Debbie Akroyd
313;Fidelity Devil;1976;G;Russell Close
452;Illusion Amelie;1976;R;Humphrey Garland
237;Divorce Shining;1976;G;Julia Zellweger
779;Sense Greek;1976;R;Renee Ball
923;Unfaithful Kill;1976;R;Renee Ball
774;Searchers Wait;1976;NC-17;Rock Dukakis
695;President Bang;1976;PG;Audrey Bailey
461;Insects Stone;1976;NC-17;Gregory Gooding
677;Pianist Outfield;1976;NC-17;John Suvari
462;Insider Arizona;1976;NC-17;Burt Temple
88;Born Spinal;1976;PG;Meryl Allen
135;Chance Resurrection;1976;R;Meryl Allen
677;Pianist Outfield;1976;NC-17;Jayne Silverstone
303;Fantasy Troopers;1976;PG-13;Bela Walken
303;Fantasy Troopers;1976;PG-13;Mary Keitel
432;Hope Tootsie;1976;NC-17;Julia Fawcett
462;Insider Arizona;1976;NC-17;Thora Temple
485;Jersey Sassy;1975;PG;Nick Wahlberg
771;Scorpion Apollo;1975;NC-17;Matthew Johansson
514;Lebowski Soldiers;1975;PG-13;Joe Swank
9;Alabama Devil;1975;PG-13;Christian Gable
485;Jersey Sassy;1975;PG;Zero Cage
597;Moonwalker Fool;1975;G;Zero Cage
636;Oleander Clue;1975;PG;Zero Cage
938;Velvet Terminator;1975;R;Zero Cage
631;Novocaine Flight;1975;G;Karl Berry
337;Frida Slipper;1975;R;Uma Wood
528;Lolita World;1975;NC-17;Uma Wood
597;Moonwalker Fool;1975;G;Uma Wood
275;Egypt Tenenbaums;1975;PG;Cuba Olivier
268;Early Home;1975;NC-17;Dan Torn
842;State Wasteland;1975;NC-17;Dan Torn
152;Circus Youth;1975;PG-13;Bob Fawcett
771;Scorpion Apollo;1975;NC-17;Bob Fawcett
507;Ladybugs Armageddon;1975;NC-17;Kirsten Paltrow
9;Alabama Devil;1975;PG-13;Elvis Marx
636;Oleander Clue;1975;PG;Sandra Kilmer
842;State Wasteland;1975;NC-17;Sandra Kilmer
704;Pure Runner;1975;NC-17;Cameron Streep
9;Alabama Devil;1975;PG-13;Rip Crawford
771;Scorpion Apollo;1975;NC-17;Julia Mcqueen
597;Moonwalker Fool;1975;G;Woody Hoffman
797;Silence Kane;1975;R;Sandra Peck
485;Jersey Sassy;1975;PG;Val Bolger
938;Velvet Terminator;1975;R;Johnny Cage
797;Silence Kane;1975;R;Reese Kilmer
174;Confidential Interview;1975;NC-17;Parker Goldberg
940;Victory Academy;1975;PG-13;Gary Phoenix
9;Alabama Devil;1975;PG-13;Mena Temple
268;Early Home;1975;NC-17;Mena Temple
636;Oleander Clue;1975;PG;Penelope Pinkett
842;State Wasteland;1975;NC-17;Penelope Pinkett
485;Jersey Sassy;1975;PG;Fay Kilmer
771;Scorpion Apollo;1975;NC-17;Henry Berry
337;Frida Slipper;1975;R;Jayne Neeson
597;Moonwalker Fool;1975;G;Ray Johansson
938;Velvet Terminator;1975;R;Angela Hudson
9;Alabama Devil;1975;PG-13;Rip Winslet
636;Oleander Clue;1975;PG;Sean Williams
938;Velvet Terminator;1975;R;Sean Williams
275;Egypt Tenenbaums;1975;PG;Gary Penn
704;Pure Runner;1975;NC-17;Milla Keitel
938;Velvet Terminator;1975;R;Cary Mcconaughey
268;Early Home;1975;NC-17;Scarlett Damon
268;Early Home;1975;NC-17;Ben Willis
631;Novocaine Flight;1975;G;Ben Willis
655;Panther Reds;1975;NC-17;Ben Willis
337;Frida Slipper;1975;R;Minnie Zellweger
631;Novocaine Flight;1975;G;Greg Chaplin
636;Oleander Clue;1975;PG;Greg Chaplin
940;Victory Academy;1975;PG-13;Kenneth Pesci
771;Scorpion Apollo;1975;NC-17;Sean Guiness
275;Egypt Tenenbaums;1975;PG;Kenneth Torn
337;Frida Slipper;1975;R;Kenneth Torn
955;Walls Artist;1975;PG;Chris Bridges
636;Oleander Clue;1975;PG;Jim Mostel
275;Egypt Tenenbaums;1975;PG;Susan Davis
655;Panther Reds;1975;NC-17;Susan Davis
268;Early Home;1975;NC-17;Walter Torn
485;Jersey Sassy;1975;PG;Walter Torn
631;Novocaine Flight;1975;G;Walter Torn
9;Alabama Devil;1975;PG-13;Warren Nolte
507;Ladybugs Armageddon;1975;NC-17;Warren Nolte
655;Panther Reds;1975;NC-17;Warren Nolte
174;Confidential Interview;1975;NC-17;Sylvester Dern
955;Walls Artist;1975;PG;Sylvester Dern
955;Walls Artist;1975;PG;Harrison Bale
337;Frida Slipper;1975;R;Renee Tracy
797;Silence Kane;1975;R;Renee Tracy
938;Velvet Terminator;1975;R;Cuba Allen
636;Oleander Clue;1975;PG;Warren Jackman
771;Scorpion Apollo;1975;NC-17;Liza Bergman
771;Scorpion Apollo;1975;NC-17;Kevin Garland
485;Jersey Sassy;1975;PG;Cate Mcqueen
597;Moonwalker Fool;1975;G;Daryl Crawford
938;Velvet Terminator;1975;R;Daryl Crawford
9;Alabama Devil;1975;PG-13;Greta Keitel
507;Ladybugs Armageddon;1975;NC-17;Greta Keitel
397;Hanky October;1975;NC-17;Richard Penn
514;Lebowski Soldiers;1975;PG-13;Richard Penn
655;Panther Reds;1975;NC-17;Gene Hopkins
485;Jersey Sassy;1975;PG;Ed Mansfield
842;State Wasteland;1975;NC-17;Ed Mansfield
268;Early Home;1975;NC-17;Morgan Williams
636;Oleander Clue;1975;PG;Ewan Gooding
842;State Wasteland;1975;NC-17;Jada Ryder
485;Jersey Sassy;1975;PG;River Dean
514;Lebowski Soldiers;1975;PG-13;Albert Johansson
955;Walls Artist;1975;PG;Albert Johansson
631;Novocaine Flight;1975;G;Russell Temple
938;Velvet Terminator;1975;R;Minnie Kilmer
842;State Wasteland;1975;NC-17;Meryl Gibson
275;Egypt Tenenbaums;1975;PG;Chris Depp
655;Panther Reds;1975;NC-17;Harvey Hope
636;Oleander Clue;1975;PG;Oprah Kilmer
397;Hanky October;1975;NC-17;Olympia Pfeiffer
771;Scorpion Apollo;1975;NC-17;Groucho Williams
797;Silence Kane;1975;R;Michael Bening
9;Alabama Devil;1975;PG-13;William Hackman
842;State Wasteland;1975;NC-17;William Hackman
397;Hanky October;1975;NC-17;Lisa Monroe
955;Walls Artist;1975;PG;Jeff Silverstone
152;Circus Youth;1975;PG-13;Matthew Carrey
507;Ladybugs Armageddon;1975;NC-17;Matthew Carrey
940;Victory Academy;1975;PG-13;Debbie Akroyd
636;Oleander Clue;1975;PG;Russell Close
597;Moonwalker Fool;1975;G;Humphrey Garland
631;Novocaine Flight;1975;G;Michael Bolger
940;Victory Academy;1975;PG-13;Cuba Birch
485;Jersey Sassy;1975;PG;John Suvari
9;Alabama Devil;1975;PG-13;Meryl Allen
938;Velvet Terminator;1975;R;Meryl Allen
940;Victory Academy;1975;PG-13;Meryl Allen
597;Moonwalker Fool;1975;G;Mary Keitel
550;Maguire Apache;1974;NC-17;Nick Wahlberg
561;Mask Peach;1974;NC-17;Nick Wahlberg
441;Hunter Alter;1974;PG-13;Ed Chase
79;Blade Polish;1974;PG-13;Jennifer Davis
67;Berets Agent;1974;PG-13;Grace Mostel
351;Gaslight Crusade;1974;PG;Grace Mostel
926;Untouchables Sunrise;1974;NC-17;Joe Swank
37;Arizona Bang;1974;PG;Karl Berry
107;Bunch Minds;1974;G;Karl Berry
187;Cranes Reservoir;1974;NC-17;Vivien Bergen
415;High Encino;1974;R;Vivien Bergen
89;Borrowers Bedazzled;1974;G;Cuba Olivier
561;Mask Peach;1974;NC-17;Dan Torn
182;Control Anthem;1974;G;Bob Fawcett
804;Sleeping Suspects;1974;PG-13;Kirsten Paltrow
89;Borrowers Bedazzled;1974;G;Elvis Marx
804;Sleeping Suspects;1974;PG-13;Sandra Kilmer
415;High Encino;1974;R;Julia Mcqueen
107;Bunch Minds;1974;G;Woody Hoffman
79;Blade Polish;1974;PG-13;Alec Wayne
482;Jeopardy Encino;1974;R;Alec Wayne
565;Matrix Snowman;1974;PG-13;Sandra Peck
878;Teen Apollo;1974;G;Milla Peck
182;Control Anthem;1974;G;Audrey Olivier
448;Idaho Love;1974;PG-13;Tom Mckellen
290;Everyone Craft;1974;PG;Goldie Brody
415;High Encino;1974;R;Goldie Brody
11;Alamo Videotape;1974;G;Johnny Cage
107;Bunch Minds;1974;G;Johnny Cage
230;Diary Panic;1974;G;Jodie Degeneres
89;Borrowers Bedazzled;1974;G;Kirk Jovovich
330;Forrester Comancheros;1974;NC-17;Kirk Jovovich
878;Teen Apollo;1974;G;Nick Stallone
187;Cranes Reservoir;1974;NC-17;Reese Kilmer
330;Forrester Comancheros;1974;NC-17;Reese Kilmer
448;Idaho Love;1974;PG-13;Parker Goldberg
67;Berets Agent;1974;PG-13;Julia Barrymore
351;Gaslight Crusade;1974;PG;Julia Barrymore
926;Untouchables Sunrise;1974;NC-17;Frances Day-Lewis
878;Teen Apollo;1974;G;Carmen Hunt
943;Villain Desperate;1974;PG-13;Dustin Tautou
37;Arizona Bang;1974;PG;Ray Johansson
448;Idaho Love;1974;PG-13;Ray Johansson
230;Diary Panic;1974;G;Mary Tandy
67;Berets Agent;1974;PG-13;Jessica Bailey
601;Moulin Wake;1974;PG-13;Jessica Bailey
290;Everyone Craft;1974;PG;Michelle Mcconaughey
550;Maguire Apache;1974;NC-17;Sean Williams
561;Mask Peach;1974;NC-17;Gary Penn
565;Matrix Snowman;1974;PG-13;Gary Penn
415;High Encino;1974;R;Milla Keitel
804;Sleeping Suspects;1974;PG-13;Milla Keitel
187;Cranes Reservoir;1974;NC-17;Angelina Astaire
943;Villain Desperate;1974;PG-13;Cary Mcconaughey
230;Diary Panic;1974;G;Mae Hoffman
11;Alamo Videotape;1974;G;Scarlett Damon
59;Bear Graceland;1974;R;Scarlett Damon
89;Borrowers Bedazzled;1974;G;Scarlett Damon
290;Everyone Craft;1974;PG;Woody Jolie
561;Mask Peach;1974;NC-17;Woody Jolie
412;Heavyweights Beast;1974;G;Ben Willis
290;Everyone Craft;1974;PG;James Pitt
290;Everyone Craft;1974;PG;Minnie Zellweger
482;Jeopardy Encino;1974;R;Greg Chaplin
878;Teen Apollo;1974;G;Greg Chaplin
182;Control Anthem;1974;G;Charlize Dench
187;Cranes Reservoir;1974;NC-17;Charlize Dench
11;Alamo Videotape;1974;G;Sean Guiness
330;Forrester Comancheros;1974;NC-17;Sean Guiness
690;Pond Seattle;1974;PG-13;Daryl Wahlberg
813;Smoochy Control;1974;R;Daryl Wahlberg
561;Mask Peach;1974;NC-17;Meg Hawke
107;Bunch Minds;1974;G;Chris Bridges
7;Airplane Sierra;1974;PG-13;Jim Mostel
351;Gaslight Crusade;1974;PG;Walter Torn
59;Bear Graceland;1974;R;Penelope Cronyn
926;Untouchables Sunrise;1974;NC-17;Penelope Cronyn
561;Mask Peach;1974;NC-17;Sidney Crowe
561;Mask Peach;1974;NC-17;Warren Nolte
37;Arizona Bang;1974;PG;Russell Bacall
565;Matrix Snowman;1974;PG-13;Russell Bacall
740;Rollercoaster Bringing;1974;PG-13;Harrison Bale
412;Heavyweights Beast;1974;G;Dan Streep
550;Maguire Apache;1974;NC-17;Renee Tracy
926;Untouchables Sunrise;1974;NC-17;Renee Tracy
412;Heavyweights Beast;1974;G;Warren Jackman
67;Berets Agent;1974;PG-13;Julianne Dench
926;Untouchables Sunrise;1974;NC-17;Julianne Dench
601;Moulin Wake;1974;PG-13;Scarlett Bening
882;Tenenbaums Command;1974;PG-13;Scarlett Bening
79;Blade Polish;1974;PG-13;Kevin Garland
89;Borrowers Bedazzled;1974;G;Daryl Crawford
230;Diary Panic;1974;G;Daryl Crawford
37;Arizona Bang;1974;PG;Greta Keitel
107;Bunch Minds;1974;G;Greta Keitel
7;Airplane Sierra;1974;PG-13;Richard Penn
351;Gaslight Crusade;1974;PG;Richard Penn
882;Tenenbaums Command;1974;PG-13;Richard Penn
690;Pond Seattle;1974;PG-13;Gene Hopkins
561;Mask Peach;1974;NC-17;Lucille Dee
107;Bunch Minds;1974;G;Ewan Gooding
67;Berets Agent;1974;PG-13;Cate Harris
740;Rollercoaster Bringing;1974;PG-13;Cate Harris
107;Bunch Minds;1974;G;Jada Ryder
79;Blade Polish;1974;PG-13;River Dean
690;Pond Seattle;1974;PG-13;River Dean
878;Teen Apollo;1974;G;River Dean
67;Berets Agent;1974;PG-13;Angela Witherspoon
79;Blade Polish;1974;PG-13;Angela Witherspoon
351;Gaslight Crusade;1974;PG;Fay Winslet
482;Jeopardy Encino;1974;R;Geoffrey Heston
59;Bear Graceland;1974;R;Ben Harris
67;Berets Agent;1974;PG-13;Ian Tandy
448;Idaho Love;1974;PG-13;Fay Wood
601;Moulin Wake;1974;PG-13;Vivien Basinger
187;Cranes Reservoir;1974;NC-17;Laura Brody
561;Mask Peach;1974;NC-17;Laura Brody
89;Borrowers Bedazzled;1974;G;Harvey Hope
7;Airplane Sierra;1974;PG-13;Oprah Kilmer
415;High Encino;1974;R;Oprah Kilmer
448;Idaho Love;1974;PG-13;Humphrey Willis
107;Bunch Minds;1974;G;Laurence Bullock
882;Tenenbaums Command;1974;PG-13;Laurence Bullock
804;Sleeping Suspects;1974;PG-13;Will Wilson
7;Airplane Sierra;1974;PG-13;Mena Hopper
550;Maguire Apache;1974;NC-17;Alan Dreyfuss
11;Alamo Videotape;1974;G;Michael Bening
67;Berets Agent;1974;PG-13;William Hackman
89;Borrowers Bedazzled;1974;G;Jon Chase
441;Hunter Alter;1974;PG-13;Jon Chase
740;Rollercoaster Bringing;1974;PG-13;Jon Chase
415;High Encino;1974;R;Ed Guiness
441;Hunter Alter;1974;PG-13;Jeff Silverstone
561;Mask Peach;1974;NC-17;Jeff Silverstone
7;Airplane Sierra;1974;PG-13;Michael Bolger
448;Idaho Love;1974;PG-13;Michael Bolger
882;Tenenbaums Command;1974;PG-13;Michael Bolger
187;Cranes Reservoir;1974;NC-17;Julia Zellweger
482;Jeopardy Encino;1974;R;Julia Zellweger
441;Hunter Alter;1974;PG-13;Renee Ball
561;Mask Peach;1974;NC-17;Renee Ball
412;Heavyweights Beast;1974;G;Rock Dukakis
882;Tenenbaums Command;1974;PG-13;Cuba Birch
412;Heavyweights Beast;1974;G;Burt Temple
67;Berets Agent;1974;PG-13;Meryl Allen
415;High Encino;1974;R;Meryl Allen
813;Smoochy Control;1974;R;Jayne Silverstone
482;Jeopardy Encino;1974;R;Mary Keitel
67;Berets Agent;1974;PG-13;Julia Fawcett
106;Bulworth Commandments;1973;G;Penelope Guiness
249;Dracula Crystal;1973;G;Nick Wahlberg
967;Weekend Personal;1973;R;Ed Chase
193;Crossroads Casualties;1973;G;Bette Nicholson
255;Driving Polish;1973;NC-17;Matthew Johansson
752;Runner Madigan;1973;NC-17;Matthew Johansson
752;Runner Madigan;1973;NC-17;Joe Swank
16;Alley Evolution;1973;NC-17;Karl Berry
672;Perfect Groove;1973;PG-13;Karl Berry
255;Driving Polish;1973;NC-17;Vivien Bergen
125;Cassidy Wyoming;1973;NC-17;Cuba Olivier
968;Werewolf Lola;1973;G;Cuba Olivier
967;Weekend Personal;1973;R;Fred Costner
606;Mummy Creatures;1973;NC-17;Helen Voight
752;Runner Madigan;1973;NC-17;Bob Fawcett
125;Cassidy Wyoming;1973;NC-17;Sandra Kilmer
820;Sons Interview;1973;NC-17;Sandra Kilmer
245;Double Wrath;1973;R;Kevin Bloom
606;Mummy Creatures;1973;NC-17;Kevin Bloom
967;Weekend Personal;1973;R;Julia Mcqueen
790;Shootist Superfly;1973;PG-13;Woody Hoffman
380;Greek Everyone;1973;PG;Sissy Sobieski
65;Behavior Runaway;1973;PG;Tim Hackman
606;Mummy Creatures;1973;NC-17;Tim Hackman
125;Cassidy Wyoming;1973;NC-17;Audrey Olivier
245;Double Wrath;1973;R;Burt Dukakis
380;Greek Everyone;1973;PG;Burt Dukakis
450;Idols Snatchers;1973;NC-17;Tom Mckellen
559;Married Go;1973;G;Goldie Brody
606;Mummy Creatures;1973;NC-17;Goldie Brody
249;Dracula Crystal;1973;G;Jodie Degeneres
65;Behavior Runaway;1973;PG;Reese Kilmer
820;Sons Interview;1973;NC-17;Parker Goldberg
787;Shining Roses;1973;G;Julia Barrymore
790;Shootist Superfly;1973;PG-13;Julia Barrymore
211;Darling Breaking;1973;PG-13;Frances Day-Lewis
245;Double Wrath;1973;R;Frances Day-Lewis
559;Married Go;1973;G;Frances Day-Lewis
599;Mother Oleander;1973;R;Frances Day-Lewis
792;Shrek License;1973;PG-13;Frances Day-Lewis
437;House Dynamite;1973;R;Natalie Hopkins
672;Perfect Groove;1973;PG-13;Natalie Hopkins
249;Dracula Crystal;1973;G;Carmen Hunt
424;Holocaust Highball;1973;R;Carmen Hunt
776;Secret Groundhog;1973;PG;Fay Kilmer
790;Shootist Superfly;1973;PG-13;Fay Kilmer
851;Straight Hours;1973;R;Dan Harris
16;Alley Evolution;1973;NC-17;Jude Cruise
437;House Dynamite;1973;R;Jude Cruise
46;Autumn Crow;1973;G;Dustin Tautou
130;Celebrity Horn;1973;PG-13;Dustin Tautou
752;Runner Madigan;1973;NC-17;Christian Neeson
211;Darling Breaking;1973;PG-13;Jayne Neeson
249;Dracula Crystal;1973;G;Cameron Wray
278;Elf Murder;1973;NC-17;Cameron Wray
921;Uncut Suicides;1973;PG-13;Ray Johansson
46;Autumn Crow;1973;G;Angela Hudson
106;Bulworth Commandments;1973;G;Angela Hudson
125;Cassidy Wyoming;1973;NC-17;Angela Hudson
424;Holocaust Highball;1973;R;Mary Tandy
255;Driving Polish;1973;NC-17;Rip Winslet
380;Greek Everyone;1973;PG;Rip Winslet
249;Dracula Crystal;1973;G;Michelle Mcconaughey
450;Idols Snatchers;1973;NC-17;Adam Grant
249;Dracula Crystal;1973;G;Sean Williams
450;Idols Snatchers;1973;NC-17;Sean Williams
245;Double Wrath;1973;R;Gary Penn
606;Mummy Creatures;1973;NC-17;Angelina Astaire
245;Double Wrath;1973;R;Cary Mcconaughey
265;Dying Maker;1973;PG;Groucho Sinatra
599;Mother Oleander;1973;R;Groucho Sinatra
968;Werewolf Lola;1973;G;Groucho Sinatra
776;Secret Groundhog;1973;PG;Mae Hoffman
787;Shining Roses;1973;G;Woody Jolie
249;Dracula Crystal;1973;G;Ben Willis
672;Perfect Groove;1973;PG-13;Ben Willis
46;Autumn Crow;1973;G;James Pitt
249;Dracula Crystal;1973;G;Greg Chaplin
752;Runner Madigan;1973;NC-17;Greg Chaplin
857;Strictly Scarface;1973;PG-13;Greg Chaplin
599;Mother Oleander;1973;R;Spencer Peck
606;Mummy Creatures;1973;NC-17;Spencer Peck
193;Crossroads Casualties;1973;G;Kenneth Pesci
968;Werewolf Lola;1973;G;Kenneth Pesci
193;Crossroads Casualties;1973;G;Kenneth Torn
65;Behavior Runaway;1973;PG;Daryl Wahlberg
245;Double Wrath;1973;R;Daryl Wahlberg
424;Holocaust Highball;1973;R;Daryl Wahlberg
968;Werewolf Lola;1973;G;Gene Willis
437;House Dynamite;1973;R;Meg Hawke
672;Perfect Groove;1973;PG-13;Jim Mostel
967;Weekend Personal;1973;R;Jim Mostel
967;Weekend Personal;1973;R;Spencer Depp
255;Driving Polish;1973;NC-17;Susan Davis
787;Shining Roses;1973;G;Susan Davis
606;Mummy Creatures;1973;NC-17;Walter Torn
130;Celebrity Horn;1973;PG-13;Matthew Leigh
437;House Dynamite;1973;R;Matthew Leigh
606;Mummy Creatures;1973;NC-17;Sidney Crowe
439;Hunchback Impossible;1973;PG-13;Groucho Dunst
559;Married Go;1973;G;Groucho Dunst
752;Runner Madigan;1973;NC-17;Groucho Dunst
606;Mummy Creatures;1973;NC-17;Gina Degeneres
278;Elf Murder;1973;NC-17;Warren Nolte
967;Weekend Personal;1973;R;Sylvester Dern
450;Idols Snatchers;1973;NC-17;Russell Bacall
606;Mummy Creatures;1973;NC-17;Russell Bacall
249;Dracula Crystal;1973;G;Morgan Hopkins
921;Uncut Suicides;1973;PG-13;Morgan Hopkins
245;Double Wrath;1973;R;Harrison Bale
606;Mummy Creatures;1973;NC-17;Dan Streep
255;Driving Polish;1973;NC-17;Penelope Monroe
424;Holocaust Highball;1973;R;Penelope Monroe
245;Double Wrath;1973;R;Julianne Dench
106;Bulworth Commandments;1973;G;Scarlett Bening
450;Idols Snatchers;1973;NC-17;Albert Nolte
193;Crossroads Casualties;1973;G;Frances Tomei
249;Dracula Crystal;1973;G;Daryl Crawford
857;Strictly Scarface;1973;PG-13;Daryl Crawford
450;Idols Snatchers;1973;NC-17;Jane Jackman
921;Uncut Suicides;1973;PG-13;Jane Jackman
278;Elf Murder;1973;NC-17;Gene Hopkins
65;Behavior Runaway;1973;PG;Rita Reynolds
193;Crossroads Casualties;1973;G;Ed Mansfield
249;Dracula Crystal;1973;G;Morgan Williams
125;Cassidy Wyoming;1973;NC-17;Lucille Dee
599;Mother Oleander;1973;R;Whoopi Hurt
820;Sons Interview;1973;NC-17;Whoopi Hurt
857;Strictly Scarface;1973;PG-13;Whoopi Hurt
380;Greek Everyone;1973;PG;Cate Harris
752;Runner Madigan;1973;NC-17;Cate Harris
787;Shining Roses;1973;G;Cate Harris
792;Shrek License;1973;PG-13;River Dean
125;Cassidy Wyoming;1973;NC-17;Angela Witherspoon
130;Celebrity Horn;1973;PG-13;Angela Witherspoon
599;Mother Oleander;1973;R;Angela Witherspoon
776;Secret Groundhog;1973;PG;Angela Witherspoon
16;Alley Evolution;1973;NC-17;Albert Johansson
278;Elf Murder;1973;NC-17;Albert Johansson
792;Shrek License;1973;PG-13;Emily Dee
193;Crossroads Casualties;1973;G;Russell Temple
921;Uncut Suicides;1973;PG-13;Russell Temple
672;Perfect Groove;1973;PG-13;Jayne Nolte
968;Werewolf Lola;1973;G;Ben Harris
193;Crossroads Casualties;1973;G;Meryl Gibson
249;Dracula Crystal;1973;G;Ian Tandy
967;Weekend Personal;1973;R;Greta Malden
437;House Dynamite;1973;R;Vivien Basinger
967;Weekend Personal;1973;R;Vivien Basinger
968;Werewolf Lola;1973;G;Vivien Basinger
921;Uncut Suicides;1973;PG-13;Harvey Hope
968;Werewolf Lola;1973;G;Oprah Kilmer
820;Sons Interview;1973;NC-17;Humphrey Willis
851;Straight Hours;1973;R;Humphrey Willis
437;House Dynamite;1973;R;Al Garland
255;Driving Polish;1973;NC-17;Nick Degeneres
672;Perfect Groove;1973;PG-13;Laurence Bullock
255;Driving Polish;1973;NC-17;Will Wilson
450;Idols Snatchers;1973;NC-17;Olympia Pfeiffer
106;Bulworth Commandments;1973;G;Alan Dreyfuss
857;Strictly Scarface;1973;PG-13;Alan Dreyfuss
921;Uncut Suicides;1973;PG-13;Alan Dreyfuss
424;Holocaust Highball;1973;R;William Hackman
439;Hunchback Impossible;1973;PG-13;William Hackman
65;Behavior Runaway;1973;PG;Ed Guiness
193;Crossroads Casualties;1973;G;Ed Guiness
820;Sons Interview;1973;NC-17;Jeff Silverstone
437;House Dynamite;1973;R;Matthew Carrey
921;Uncut Suicides;1973;PG-13;Matthew Carrey
437;House Dynamite;1973;R;Debbie Akroyd
787;Shining Roses;1973;G;Humphrey Garland
967;Weekend Personal;1973;R;Humphrey Garland
265;Dying Maker;1973;PG;Michael Bolger
437;House Dynamite;1973;R;Michael Bolger
606;Mummy Creatures;1973;NC-17;Rock Dukakis
820;Sons Interview;1973;NC-17;Cuba Birch
278;Elf Murder;1973;NC-17;Audrey Bailey
606;Mummy Creatures;1973;NC-17;Audrey Bailey
16;Alley Evolution;1973;NC-17;Gregory Gooding
16;Alley Evolution;1973;NC-17;John Suvari
851;Straight Hours;1973;R;Burt Temple
130;Celebrity Horn;1973;PG-13;Jayne Silverstone
249;Dracula Crystal;1973;G;Reese West
752;Runner Madigan;1973;NC-17;Reese West
967;Weekend Personal;1973;R;Reese West
125;Cassidy Wyoming;1973;NC-17;Mary Keitel
450;Idols Snatchers;1973;NC-17;Mary Keitel
132;Chainsaw Uptown;1972;PG;Nick Wahlberg
42;Artist Coldblooded;1972;NC-17;Ed Chase
87;Boondock Ballroom;1972;NC-17;Ed Chase
87;Boondock Ballroom;1972;NC-17;Jennifer Davis
146;Chitty Lock;1972;G;Johnny Lollobrigida
665;Patton Interview;1972;PG;Johnny Lollobrigida
451;Igby Maker;1972;NC-17;Bette Nicholson
806;Sleepy Japanese;1972;PG;Grace Mostel
179;Conquerer Nuts;1972;G;Matthew Johansson
251;Dragonfly Strangers;1972;NC-17;Christian Gable
155;Cleopatra Devil;1972;PG-13;Karl Berry
593;Monterey Labyrinth;1972;G;Karl Berry
87;Boondock Ballroom;1972;NC-17;Uma Wood
600;Motions Details;1972;PG;Uma Wood
816;Snowman Rollercoaster;1972;G;Uma Wood
502;Knock Warlock;1972;PG-13;Cuba Olivier
87;Boondock Ballroom;1972;NC-17;Fred Costner
155;Cleopatra Devil;1972;PG-13;Fred Costner
644;Oscar Gold;1972;PG;Bob Fawcett
146;Chitty Lock;1972;G;Lucille Tracy
87;Boondock Ballroom;1972;NC-17;Kirsten Paltrow
179;Conquerer Nuts;1972;G;Kirsten Paltrow
146;Chitty Lock;1972;G;Elvis Marx
600;Motions Details;1972;PG;Elvis Marx
42;Artist Coldblooded;1972;NC-17;Sandra Kilmer
435;Hotel Happiness;1972;PG-13;Sandra Kilmer
86;Boogie Amelie;1972;R;Kevin Bloom
153;Citizen Shrek;1972;G;Kevin Bloom
179;Conquerer Nuts;1972;G;Kevin Bloom
544;Madison Trap;1972;R;Rip Crawford
644;Oscar Gold;1972;PG;Rip Crawford
715;Range Moonwalker;1972;PG;Rip Crawford
593;Monterey Labyrinth;1972;G;Julia Mcqueen
502;Knock Warlock;1972;PG-13;Woody Hoffman
816;Snowman Rollercoaster;1972;G;Woody Hoffman
87;Boondock Ballroom;1972;NC-17;Sandra Peck
146;Chitty Lock;1972;G;Sissy Sobieski
188;Crazy Home;1972;PG;Sissy Sobieski
502;Knock Warlock;1972;PG-13;Audrey Olivier
720;Redemption Comforts;1972;NC-17;Audrey Olivier
600;Motions Details;1972;PG;Burt Dukakis
715;Range Moonwalker;1972;PG;Burt Dukakis
956;Wanda Chamber;1972;PG-13;Burt Dukakis
